Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
205,Ian Lockhart,SF,23,PHO,1,0,2,23.8,23.8,1.000,0.0,0.0,,23.8,23.8,1.000,47.5,47.5,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,,231,115,lockhia01
206,Brad Lohaus,PF,26,MIL,81,3,1219,7.3,17.0,.431,1.4,4.9,.277,6.0,12.1,.493,1.5,2.2,.685,2.4,6.5,8.9,3.1,2.0,3.0,2.5,7.0,17.5,,100,105,lohaubr01
207,Grant Long,PF,24,MIA,80,66,2514,5.3,10.8,.492,0.0,0.1,.167,5.3,10.7,.495,3.5,4.4,.787,4.3,6.6,10.9,3.4,2.3,0.8,3.0,5.7,14.1,,108,107,longgr01
208,John Long,SG,34,DET,25,0,256,7.1,17.3,.412,0.4,1.2,.333,6.7,16.1,.418,4.9,5.1,.960,1.8,4.7,6.5,3.7,1.8,0.4,2.9,3.5,19.6,,104,105,longjo01
209,Rick Mahorn,C,32,PHI,80,74,2439,5.4,11.5,.467,0.0,0.2,.000,5.4,11.3,.475,3.9,4.9,.788,3.1,9.7,12.8,2.4,1.6,1.2,2.6,5.7,14.6,,105,106,mahorri01
210,Dan Majerle,SF,25,PHO,77,7,2281,8.3,17.1,.484,0.6,1.8,.349,7.6,15.3,.499,4.7,6.2,.762,3.5,5.2,8.7,4.5,2.2,0.8,2.4,3.4,21.9,,116,106,majerda01
211,Jeff Malone,SG,29,UTA,69,69,2466,10.7,21.1,.508,0.0,0.1,.167,10.7,21.0,.510,4.7,5.1,.917,0.7,3.5,4.2,2.9,1.0,0.1,2.2,2.6,26.2,,110,110,malonje01
212,Karl Malone*,PF,27,UTA,82,82,3302,12.9,24.5,.527,0.1,0.2,.286,12.9,24.3,.529,10.4,13.6,.770,3.6,11.2,14.8,4.1,1.4,1.2,3.7,4.1,36.4,,117,102,malonka01
213,Moses Malone*,C,35,ATL,82,15,1912,7.1,15.2,.468,0.0,0.2,.000,7.1,15.0,.474,7.9,9.5,.831,6.9,10.1,17.0,1.7,0.8,1.9,3.5,3.4,22.1,,116,109,malonmo01
214,Danny Manning,PF,24,LAC,73,47,2197,10.3,19.8,.519,0.0,0.1,.000,10.3,19.7,.521,4.8,6.7,.716,3.7,5.6,9.3,4.3,2.6,1.4,4.1,6.1,25.4,,107,105,mannida01
215,Šarūnas Marčiulionis*,SG,26,GSW,50,10,987,8.6,17.1,.501,0.0,0.3,.167,8.5,16.9,.507,8.4,11.5,.724,2.4,3.1,5.5,4.0,2.9,0.2,3.5,6.4,25.6,,113,110,marcisa01
216,Jeff Martin,PG,24,LAC,74,26,1334,7.7,18.3,.422,1.0,3.2,.307,6.7,15.1,.446,2.4,3.6,.680,1.9,2.8,4.7,2.3,1.3,1.1,1.8,3.7,18.8,,101,110,martije01
217,Anthony Mason,PF,24,DEN,3,0,21,4.0,8.0,.500,0.0,0.0,,4.0,8.0,.500,12.1,16.1,.750,6.0,4.0,10.1,0.0,2.0,0.0,0.0,12.1,20.1,,156,116,masonan01
218,Tony Massenburg,PF,23,SAS,35,0,161,8.2,18.1,.450,0.0,0.0,,8.2,18.1,.450,8.5,13.6,.622,7.0,10.6,17.5,1.2,1.2,2.7,3.9,7.9,24.8,,104,100,masseto01
219,Vernon Maxwell,SG,25,HOU,82,79,2870,8.6,21.2,.404,2.9,8.7,.337,5.6,12.5,.450,3.7,5.0,.733,0.7,3.3,4.0,5.1,2.2,0.3,2.9,3.0,23.7,,106,106,maxweve01
220,Travis Mays,PG,22,SAC,64,55,2145,6.9,17.1,.406,1.7,4.7,.365,5.2,12.5,.421,6.0,7.8,.770,1.3,2.9,4.2,6.0,1.9,0.3,3.8,4.0,21.6,,102,112,maystr01
221,George McCloud,SF,23,IND,74,0,1070,5.9,15.8,.373,1.9,5.6,.347,4.0,10.2,.388,1.7,2.2,.776,1.6,3.7,5.3,6.8,1.8,0.5,4.1,6.4,15.5,,92,113,mccloge01
222,Tim McCormick,C,28,ATL,56,7,689,6.6,13.2,.497,0.0,0.2,.000,6.6,13.0,.505,4.7,6.4,.733,4.0,7.7,11.7,2.3,0.8,1.0,3.2,6.4,17.8,,108,111,mccorti01
223,Rodney McCray,PF,29,DAL,74,68,2561,6.7,13.5,.495,0.3,0.8,.333,6.4,12.7,.505,3.2,3.9,.803,3.0,8.1,11.1,5.2,1.4,1.0,2.6,4.0,16.8,,112,109,mccraro01
224,Xavier McDaniel,SF,27,TOT,81,79,2634,10.7,21.6,.497,0.0,0.1,.000,10.7,21.5,.501,3.5,4.9,.723,3.2,7.0,10.1,3.4,1.4,0.8,3.4,4.8,25.0,,105,107,mcdanxa01
224,Xavier McDaniel,SF,27,SEA,15,15,529,13.1,27.4,.479,0.0,0.3,.000,13.1,27.1,.484,4.6,6.5,.710,3.4,4.2,7.6,3.6,2.5,0.4,3.8,4.7,30.8,,105,109,mcdanxa01
224,Xavier McDaniel,SF,27,PHO,66,64,2105,10.2,20.2,.503,0.0,0.1,.000,10.2,20.1,.506,3.3,4.5,.727,3.1,7.7,10.7,3.4,1.1,0.9,3.3,4.8,23.6,,106,107,mcdanxa01
225,Kevin McHale*,PF,33,BOS,68,10,2067,11.9,21.5,.553,0.4,0.9,.405,11.5,20.6,.559,5.4,6.5,.829,3.4,7.9,11.3,3.0,0.6,3.4,3.3,4.6,29.5,,118,106,mchalke01
226,Derrick McKey,SF,24,SEA,73,55,2503,8.7,16.9,.517,0.1,0.4,.211,8.7,16.5,.524,4.7,5.5,.845,3.4,5.0,8.4,3.4,1.8,1.1,3.2,4.4,22.2,,115,109,mckeyde01
227,Nate McMillan,SG,26,SEA,78,0,1434,4.6,10.6,.433,0.6,1.7,.354,4.0,8.9,.447,2.0,3.2,.613,2.5,6.3,8.7,12.9,3.6,0.7,4.2,7.3,11.8,,105,105,mcmilna01
228,Mark McNamara,C,31,ORL,2,0,13,0.0,3.7,.000,0.0,0.0,,0.0,3.7,.000,0.0,0.0,,0.0,14.8,14.8,0.0,0.0,0.0,0.0,3.7,0.0,,0,108,mcnamma01
229,Scott Meents,PF,27,SEA,13,0,53,6.6,26.4,.250,0.9,0.9,1.000,5.6,25.4,.222,1.9,3.8,.500,2.8,6.6,9.4,7.5,6.6,3.8,5.6,4.7,16.0,,70,96,meentsc01
230,Reggie Miller*,SG,25,IND,82,82,2972,9.7,18.9,.512,1.8,5.2,.348,7.9,13.7,.575,9.0,9.8,.918,1.3,3.3,4.6,5.4,1.8,0.2,2.6,2.7,30.2,,130,114,millere01
231,Terry Mills,PF,23,TOT,55,2,819,7.5,16.2,.465,0.0,0.2,.000,7.5,16.0,.472,2.6,3.7,.712,4.6,8.3,12.9,1.9,2.0,1.6,2.4,5.6,17.7,,105,108,millste01
231,Terry Mills,PF,23,DEN,17,0,279,8.5,18.2,.467,0.0,0.3,.000,8.5,17.9,.475,2.4,3.3,.727,4.7,8.6,13.3,2.4,2.4,1.4,2.7,6.7,19.4,,103,111,millste01
231,Terry Mills,PF,23,NJN,38,2,540,7.0,15.0,.464,0.0,0.2,.000,7.0,14.9,.470,2.8,3.9,.705,4.6,8.1,12.6,1.5,1.7,1.8,2.2,5.0,16.7,,105,106,millste01
232,Sam Mitchell,PF,27,MIN,82,60,3121,7.4,16.8,.441,0.0,0.1,.000,7.4,16.7,.445,5.1,6.6,.775,3.1,5.5,8.7,2.2,1.1,0.9,1.7,5.6,19.9,,111,113,mitchsa01
233,Paul Mokeski,C,34,GSW,36,1,257,3.8,10.6,.356,0.5,1.6,.333,3.2,9.0,.360,2.2,2.7,.800,3.6,8.5,12.1,1.6,1.4,0.5,1.3,10.5,10.3,,103,109,mokespa01
234,Sidney Moncrief*,SG,33,ATL,72,3,1096,5.2,10.7,.488,0.9,2.8,.328,4.3,7.8,.545,3.6,4.7,.781,1.4,4.3,5.7,4.6,2.2,0.4,2.9,5.0,15.0,,111,111,moncrsi01
235,Chris Morris,SF,25,NJN,79,68,2553,7.7,18.2,.425,0.9,3.4,.251,6.9,14.8,.465,3.4,4.6,.734,4.0,5.9,9.9,4.2,2.6,1.8,3.2,4.7,19.7,,103,105,morrich01
236,John Morton,SF,23,CLE,66,2,1207,5.0,11.5,.438,0.2,0.5,.333,4.8,11.0,.443,4.7,5.8,.813,1.7,2.6,4.3,10.2,2.5,0.8,4.5,4.7,14.9,,103,110,mortojo01
237,Chris Mullin*,SF,27,GSW,82,82,3315,10.9,20.3,.536,0.6,1.9,.301,10.3,18.4,.560,7.2,8.1,.884,2.0,4.2,6.2,4.6,2.4,0.9,3.4,2.5,29.5,,121,110,mullich01
238,Chris Munk,PF,23,UTA,11,0,29,5.2,12.2,.429,0.0,0.0,,5.2,12.2,.429,12.2,20.9,.583,8.7,15.6,24.3,1.7,1.7,3.5,8.7,8.7,22.6,,91,96,munkch01
239,Tod Murphy,PF,27,MIN,52,19,1063,4.4,11.1,.396,0.0,0.8,.059,4.4,10.3,.424,3.4,5.1,.667,4.5,8.0,12.5,2.9,1.2,1.0,1.6,4.9,12.3,,107,111,murphto01
240,Jerrod Mustaf,PF,21,NYK,62,5,825,6.5,14.0,.465,0.0,0.1,.000,6.5,13.9,.467,3.4,5.3,.644,3.1,7.2,10.4,2.2,0.9,0.9,3.7,6.7,16.4,,94,108,mustaje01
241,Pete Myers,SG,27,SAS,8,1,103,4.7,10.9,.435,0.0,0.5,.000,4.7,10.4,.455,4.3,5.2,.818,0.9,7.6,8.5,6.6,1.4,1.4,6.6,6.6,13.7,,84,103,myerspe01
242,Larry Nance,PF,31,CLE,80,78,2927,10.9,20.9,.524,0.0,0.1,.250,10.9,20.7,.526,4.6,5.7,.803,3.5,8.4,11.8,4.1,1.1,3.4,2.3,3.8,26.5,,116,106,nancela01
243,Craig Neal,PG,26,DEN,10,0,125,4.7,11.8,.400,1.0,3.0,.333,3.7,8.8,.423,4.4,7.4,.591,0.7,4.7,5.4,12.5,1.4,0.0,6.4,8.8,14.9,,92,117,nealcr01
244,Ed Nealy,PF,30,PHO,55,0,573,3.7,8.0,.464,0.4,1.3,.313,3.3,6.7,.494,2.3,3.2,.737,3.6,8.9,12.5,3.0,2.0,0.3,1.6,3.8,10.2,,117,105,nealyed01
245,Johnny Newman,SF,27,CHH,81,81,2477,9.5,20.3,.470,0.6,1.7,.357,8.9,18.6,.480,7.7,9.5,.809,1.9,3.2,5.1,3.7,2.0,0.3,3.8,5.5,27.3,,107,112,newmajo01
246,Ken Norman,SF,26,LAC,70,45,2309,10.8,21.6,.501,0.1,0.7,.188,10.7,20.9,.511,3.6,5.7,.629,3.7,6.7,10.3,3.3,1.3,1.3,2.9,4.0,25.4,,106,107,normake01
247,Dan O'Sullivan,C,22,UTA,21,0,85,4.1,9.5,.438,0.0,0.0,,4.1,9.5,.438,4.1,6.5,.636,3.0,7.1,10.1,2.4,0.6,0.6,2.4,10.7,12.4,,101,107,osullda01
248,Charles Oakley,PF,27,NYK,76,74,2739,5.7,11.0,.516,0.0,0.0,.000,5.7,10.9,.518,4.4,5.6,.784,5.6,11.4,17.0,3.8,1.1,0.3,4.0,5.3,15.7,,109,105,oaklech01
249,Alan Ogg,C,23,MIA,31,1,261,4.4,10.2,.436,0.0,0.4,.000,4.4,9.8,.453,1.1,1.9,.600,2.8,6.3,9.1,0.4,1.1,5.0,1.5,9.8,10.0,,96,105,oggal01
250,Hakeem Olajuwon*,C,28,HOU,56,50,2062,11.5,22.7,.508,0.0,0.1,.000,11.5,22.6,.510,5.0,6.5,.769,5.2,13.0,18.2,3.1,2.9,5.2,4.1,5.2,28.1,,109,93,olajuha01
251,Jawann Oldham,C,33,IND,4,0,19,7.6,15.3,.500,0.0,0.0,,7.6,15.3,.500,0.0,0.0,,0.0,7.6,7.6,0.0,0.0,0.0,0.0,2.5,15.3,,105,115,oldhaja01
252,Brian Oliver,SG,22,PHI,73,4,800,7.0,17.1,.408,0.3,1.1,.278,6.6,15.9,.417,3.3,4.5,.732,1.1,3.9,5.0,5.5,2.1,0.3,3.1,4.8,17.5,,94,110,olivebr01
253,Gerald Paddio,SF,25,CLE,70,22,1181,9.1,21.6,.419,0.3,1.0,.250,8.8,20.6,.427,3.2,4.0,.796,1.6,3.4,5.0,3.8,0.9,0.3,3.0,3.0,21.5,,93,113,paddige01
254,Walter Palmer,C,22,UTA,28,0,85,8.9,26.7,.333,0.0,0.6,.000,8.9,26.1,.341,5.9,8.9,.667,3.6,8.9,12.4,3.6,1.8,2.4,3.6,11.9,23.7,,84,102,palmewa01
255,Robert Parish*,C,37,BOS,81,81,2441,9.7,16.2,.598,0.0,0.0,.000,9.7,16.2,.599,4.7,6.2,.767,5.4,11.7,17.1,1.3,1.3,2.1,3.1,3.9,24.1,,122,103,parisro01
256,John Paxson,PG,30,CHI,82,82,1971,8.1,14.7,.548,1.1,2.4,.438,7.0,12.3,.571,0.9,1.0,.829,0.4,1.9,2.3,7.6,1.6,0.1,1.8,3.5,18.1,,124,110,paxsojo01
257,Kenny Payne,SF,24,PHI,47,6,444,7.7,21.3,.360,0.5,2.0,.222,7.2,19.3,.374,2.9,3.3,.897,1.9,5.5,7.5,1.8,1.1,0.7,2.4,4.9,18.8,,87,110,payneke01
258,Gary Payton*,PG,22,SEA,82,82,2244,5.8,12.8,.450,0.0,0.3,.077,5.7,12.5,.459,1.5,2.2,.711,2.4,3.0,5.4,11.7,3.7,0.3,4.0,5.5,13.1,,104,108,paytoga01
259,Will Perdue,C,25,CHI,74,3,972,6.0,12.1,.494,0.0,0.2,.000,6.0,12.0,.500,3.9,5.8,.670,6.3,11.1,17.4,2.4,1.2,2.9,3.9,7.6,15.9,,105,102,perduwi01
260,Sam Perkins,PF,29,LAL,73,66,2504,7.5,15.2,.495,0.4,1.3,.281,7.1,13.9,.515,4.7,5.7,.821,3.4,7.6,11.0,2.2,1.3,1.6,2.1,5.0,20.0,,117,104,perkisa01
261,Tim Perry,C,25,PHO,46,2,587,6.1,11.7,.521,0.0,0.4,.000,6.1,11.3,.540,3.5,5.7,.614,4.3,5.9,10.2,2.2,1.9,3.5,2.6,4.9,15.6,,110,104,perryti01
262,Chuck Person,SF,26,IND,80,79,2566,11.7,23.2,.504,1.3,3.8,.340,10.4,19.4,.536,3.1,4.3,.721,2.3,5.6,7.9,4.5,1.1,0.3,3.5,4.2,27.8,,108,114,persoch01
263,Jim Petersen,C,28,GSW,62,21,834,6.3,13.1,.483,0.1,0.2,.250,6.3,12.9,.487,2.8,4.2,.658,3.8,7.3,11.1,1.5,0.7,2.3,2.7,8.5,15.5,,103,110,peterji01
264,Dražen Petrović*,SG,26,TOT,61,0,1015,11.6,23.5,.493,1.1,3.1,.354,10.5,20.4,.514,5.4,6.5,.832,2.4,2.8,5.2,4.1,2.0,0.0,3.9,6.3,29.6,,111,110,petrodr01
264,Dražen Petrović*,SG,26,POR,18,0,133,11.5,25.5,.451,0.4,2.2,.167,11.1,23.3,.477,5.4,7.9,.682,3.6,2.9,6.5,7.2,2.2,0.0,4.3,7.5,28.7,,104,107,petrodr01
264,Dražen Petrović*,SG,26,NJN,43,0,882,11.6,23.1,.500,1.2,3.2,.373,10.4,19.9,.521,5.4,6.3,.861,2.2,2.8,5.0,3.6,2.0,0.1,3.8,6.1,29.8,,112,110,petrodr01
265,Ricky Pierce,SG,31,TOT,78,2,2167,12.9,26.6,.485,1.1,2.7,.397,11.9,24.0,.495,9.9,10.9,.913,1.5,2.9,4.4,3.9,1.4,0.3,3.4,3.9,36.8,,118,112,piercri01
265,Ricky Pierce,SG,31,MIL,46,0,1327,13.5,27.1,.499,1.4,3.5,.398,12.1,23.6,.514,10.6,11.7,.907,1.4,3.0,4.4,3.6,1.4,0.4,3.5,3.4,39.0,,119,111,piercri01
265,Ricky Pierce,SG,31,SEA,32,2,840,12.0,25.9,.463,0.5,1.4,.391,11.5,24.5,.467,8.8,9.5,.925,1.8,2.6,4.4,4.3,1.3,0.1,3.2,4.8,33.3,,116,113,piercri01
266,Ed Pinckney,PF,27,BOS,70,16,1165,5.5,10.2,.539,0.0,0.0,.000,5.5,10.1,.541,4.4,4.9,.897,6.5,7.8,14.3,1.9,2.6,1.8,1.9,6.2,15.3,,131,104,pincked01
267,Scottie Pippen*,SF,25,CHI,82,82,3014,10.0,19.2,.520,0.3,1.1,.309,9.6,18.1,.534,4.0,5.7,.706,2.7,7.2,9.9,8.5,3.2,1.5,3.9,4.5,24.3,,114,102,pippesc01
268,Olden Polynice,C,26,TOT,79,30,2092,7.4,13.2,.560,0.0,0.0,.000,7.4,13.2,.561,3.4,5.9,.579,5.1,7.8,12.9,1.0,1.0,0.7,2.1,4.5,18.2,,116,108,polynol01
268,Olden Polynice,C,26,SEA,48,0,960,8.6,15.8,.545,0.0,0.0,,8.6,15.8,.545,3.5,5.9,.588,5.9,8.1,14.0,0.8,1.4,1.0,2.8,4.9,20.6,,112,108,polynol01
268,Olden Polynice,C,26,LAC,31,30,1132,6.4,11.1,.579,0.0,0.0,.000,6.4,11.0,.581,3.4,5.9,.572,4.5,7.5,12.0,1.1,0.7,0.6,1.5,4.2,16.2,,120,108,polynol01
269,Dave Popson,PF,26,BOS,19,0,64,9.9,24.4,.406,0.0,0.0,,9.9,24.4,.406,6.9,7.6,.900,5.3,5.3,10.7,1.5,0.8,1.5,4.6,9.1,26.7,,98,109,popsoda01
270,Terry Porter,PG,27,POR,81,81,2665,8.7,16.9,.515,2.3,5.6,.415,6.4,11.3,.564,5.0,6.1,.823,0.9,4.1,5.1,11.6,2.8,0.2,3.4,2.7,24.7,,127,104,portete01
271,Paul Pressey,SG,32,SAS,70,18,1683,5.8,12.3,.472,0.5,1.6,.281,5.4,10.7,.501,3.2,3.8,.827,1.4,3.6,5.1,7.8,1.8,0.9,3.8,5.0,15.3,,105,106,presspa01
272,Mark Price,PG,26,CLE,16,16,571,8.6,17.2,.497,1.6,4.7,.340,7.0,12.5,.556,5.2,5.5,.952,0.7,3.3,4.0,14.7,3.7,0.2,4.9,2.0,23.9,,116,107,pricema01
273,Kevin Pritchard,PG,23,GSW,62,1,773,5.3,13.7,.384,0.3,1.9,.161,5.0,11.9,.419,3.7,4.6,.805,1.0,2.9,3.9,4.9,1.8,0.5,3.5,6.2,14.6,,92,113,pritcke01
274,Brian Quinnett,SG,24,NYK,68,5,1011,7.0,15.2,.459,0.8,2.2,.349,6.2,13.0,.477,1.3,1.8,.722,3.3,4.0,7.3,2.7,1.1,0.7,2.6,5.0,16.0,,100,110,quinnbr01
275,Kurt Rambis,PF,32,PHO,62,17,900,4.4,8.8,.497,0.0,0.1,.000,4.4,8.7,.503,3.2,4.5,.706,4.1,10.0,14.0,3.4,1.3,0.6,2.4,5.6,11.9,,113,105,rambiku01
276,Blair Rasmussen,C,28,DEN,70,69,2325,7.4,16.1,.458,0.0,0.1,.400,7.3,16.0,.458,1.1,1.7,.677,3.1,9.2,12.3,1.3,0.9,2.4,1.5,5.6,15.9,,102,113,rasmubl01
277,J.R. Reid,C,22,CHH,80,80,2467,7.2,15.5,.466,0.0,0.0,.000,7.2,15.4,.467,3.6,5.2,.703,3.1,7.0,10.0,1.8,1.7,0.9,3.1,5.7,18.0,,98,109,reidjr01
278,Robert Reid,SF,35,PHI,3,0,37,2.7,19.0,.143,0.0,0.0,,2.7,19.0,.143,0.0,0.0,,2.7,9.5,12.2,5.4,1.4,4.1,4.1,4.1,5.4,,46,104,reidro01
279,Jerry Reynolds,SG,28,ORL,80,9,1843,9.0,20.8,.434,0.3,0.9,.294,8.7,19.9,.440,8.8,11.0,.802,2.3,5.5,7.8,5.3,2.5,1.5,4.5,3.2,27.1,,106,108,reynoje01
280,Glen Rice,SF,23,MIA,77,77,2646,10.1,21.8,.461,1.3,3.4,.386,8.8,18.4,.475,3.1,3.8,.818,1.6,5.4,7.0,3.5,1.8,0.5,3.0,3.9,24.5,,105,109,ricegl01
281,Pooh Richardson,PG,24,MIN,82,82,3154,10.5,22.3,.470,0.7,2.1,.328,9.8,20.1,.485,1.5,2.7,.539,1.4,3.4,4.7,12.1,2.2,0.2,2.9,1.9,23.1,,110,113,richapo01
282,Mitch Richmond*,SG,25,GSW,77,77,3027,10.8,21.8,.494,0.6,1.8,.348,10.1,20.0,.506,6.0,7.1,.847,2.3,4.7,6.9,3.6,1.9,0.5,3.5,3.2,28.2,,111,111,richmmi01
283,Doc Rivers,PG,29,ATL,79,79,2586,8.4,19.2,.435,1.7,4.9,.336,6.7,14.3,.470,4.2,4.9,.844,0.9,3.9,4.8,6.4,2.8,0.9,2.4,4.1,22.5,,113,110,riverdo01
284,Fred Roberts,PF,30,MIL,82,82,2114,8.4,15.8,.533,0.1,0.6,.160,8.3,15.2,.547,4.0,4.9,.813,2.5,4.1,6.6,3.2,1.5,0.7,3.2,4.5,21.0,,111,110,roberfr01
285,Alvin Robertson,SG,28,MIL,81,81,2598,8.4,17.4,.485,0.4,1.2,.365,8.0,16.2,.493,3.8,5.1,.757,3.7,5.2,8.8,8.5,4.7,0.3,4.1,5.2,21.1,,109,103,roberal01
286,Clifford Robinson,PF,24,POR,82,11,1940,9.2,19.8,.463,0.1,0.5,.316,9.0,19.4,.466,5.0,7.7,.653,3.0,5.6,8.6,3.7,1.9,1.9,3.3,6.5,23.6,,104,104,robincl02
287,David Robinson*,C,25,SAS,82,81,3095,11.9,21.5,.552,0.0,0.1,.143,11.8,21.4,.554,9.3,12.2,.762,5.3,11.5,16.7,3.3,2.0,5.0,4.2,4.2,33.1,,119,96,robinda01
288,Larry Robinson,SG,23,TOT,36,10,425,7.0,16.9,.413,0.0,0.1,.000,7.0,16.8,.416,1.7,3.1,.556,3.3,2.5,5.8,4.0,1.8,0.1,3.1,5.5,15.7,,91,112,robinla01
288,Larry Robinson,SG,23,GSW,24,0,170,6.5,16.1,.407,0.0,0.0,,6.5,16.1,.407,2.2,4.1,.533,4.1,2.2,6.3,3.0,2.5,0.3,4.4,6.3,15.3,,86,112,robinla01
288,Larry Robinson,SG,23,WSB,12,10,255,7.3,17.6,.418,0.0,0.2,.000,7.3,17.4,.422,1.4,2.3,.583,2.7,2.7,5.4,4.6,1.4,0.0,2.1,5.0,16.0,,95,112,robinla01
289,Rumeal Robinson,PG,24,ATL,47,16,674,7.8,17.5,.446,0.1,0.8,.182,7.7,16.7,.459,3.4,5.8,.588,1.4,3.7,5.1,9.5,2.3,0.6,5.5,4.7,19.1,,94,111,robinru01
290,Dennis Rodman*,SF,29,DET,82,77,2747,5.2,10.6,.493,0.1,0.6,.200,5.1,10.1,.509,2.1,3.3,.631,6.9,12.6,19.5,1.6,1.2,1.0,1.8,5.3,12.7,,116,101,rodmade01
291,Tree Rollins,C,35,DET,37,0,202,3.6,8.5,.424,0.0,0.0,,3.6,8.5,.424,2.1,3.6,.571,3.4,7.5,10.9,1.0,0.5,5.2,3.9,9.0,9.3,,81,101,rollitr01
292,Delaney Rudd,PG,28,UTA,82,0,874,7.1,16.4,.435,1.0,3.5,.279,6.2,12.9,.478,3.4,4.1,.831,0.8,3.0,3.8,12.5,2.1,0.1,5.9,5.3,18.7,,97,108,ruddde01
293,John Salley,PF,26,DET,74,1,1649,5.7,11.9,.475,0.0,0.0,.000,5.7,11.9,.476,5.9,8.1,.727,4.3,6.0,10.4,2.2,1.6,3.5,2.9,7.6,17.2,,111,102,sallejo01
294,Ralph Sampson*,C,30,SAC,25,4,348,5.0,13.5,.366,0.1,0.7,.200,4.8,12.8,.375,0.7,2.8,.263,6.0,10.2,16.2,2.5,1.6,2.5,3.9,7.9,10.8,,78,105,sampsra01
295,Jeff Sanders,PF,25,CHH,3,0,43,6.9,16.1,.429,0.0,0.0,,6.9,16.1,.429,1.1,2.3,.500,3.4,6.9,10.3,1.1,1.1,1.1,1.1,6.9,14.9,,96,111,sandeje01
296,Mike Sanders,SF,30,IND,80,7,1357,7.3,17.6,.417,0.1,0.7,.200,7.2,16.9,.426,1.7,2.0,.825,2.6,4.0,6.6,3.8,1.3,0.9,2.3,7.0,16.5,,97,114,sandemi01
297,Danny Schayes,C,31,MIL,82,38,2228,6.7,13.4,.499,0.0,0.1,.000,6.7,13.3,.503,6.1,7.4,.835,3.9,8.1,12.0,2.2,1.2,1.4,2.4,5.9,19.5,,119,107,schayda01
298,Steve Scheffler,C,23,CHH,39,0,227,4.3,8.5,.513,0.0,0.0,,4.3,8.5,.513,4.1,4.6,.905,4.6,5.2,9.8,2.0,1.3,0.4,0.9,4.3,12.8,,135,112,schefst01
299,Dwayne Schintzius,C,22,SAS,42,7,398,8.3,19.0,.439,0.0,0.2,.000,8.3,18.7,.444,2.7,4.9,.550,3.4,11.4,14.8,2.1,0.2,3.5,4.2,7.8,19.3,,89,101,schindw01
300,Detlef Schrempf,PF,28,IND,82,3,2632,7.9,15.3,.520,0.3,0.7,.375,7.7,14.5,.527,8.1,9.9,.818,3.3,8.8,12.1,5.5,1.1,0.4,3.2,4.8,24.2,,122,111,schrede01
301,Byron Scott,SG,29,LAL,82,82,2630,9.7,20.4,.477,1.4,4.2,.324,8.3,16.1,.517,2.3,2.9,.797,1.0,3.7,4.8,3.4,1.8,0.4,1.6,2.8,23.1,,112,107,scottby01
302,Dennis Scott,SG,22,ORL,82,73,2336,10.4,24.4,.425,2.6,6.9,.374,7.8,17.5,.445,3.2,4.2,.750,1.3,3.6,4.9,2.8,1.3,0.5,2.6,4.2,26.5,,104,112,scottde01
303,Rony Seikaly,C,25,MIA,64,59,2171,8.8,18.3,.481,0.0,0.1,.333,8.8,18.2,.482,5.7,9.3,.619,4.6,11.2,15.8,2.1,1.1,1.9,4.6,4.7,23.4,,99,105,seikaro01
304,John Shasky,C,26,DAL,57,0,510,5.1,11.6,.440,0.0,0.0,,5.1,11.6,.440,4.8,7.9,.608,5.8,7.6,13.4,1.1,1.4,2.0,2.7,7.5,15.0,,103,108,shaskjo01
305,Brian Shaw,PG,24,BOS,79,79,2772,7.8,16.6,.469,0.1,0.5,.111,7.7,16.1,.480,3.6,4.4,.819,1.8,4.7,6.5,10.6,1.8,0.6,3.9,3.6,19.2,,109,108,shawbr01
306,Jack Sikma*,C,35,MIL,77,44,1940,7.6,17.8,.427,1.2,3.5,.341,6.4,14.3,.448,4.3,5.1,.843,2.8,8.6,11.4,3.7,1.7,1.6,3.3,5.6,20.6,,104,105,sikmaja01
307,Lionel Simmons,SF,22,SAC,79,79,2978,9.3,22.1,.422,0.1,0.2,.273,9.3,22.0,.423,5.4,7.4,.736,3.3,8.6,11.9,5.4,1.9,1.4,3.9,4.2,24.2,,97,106,simmoli01
308,Scott Skiles,PG,26,ORL,79,66,2714,8.2,18.5,.445,1.7,4.1,.408,6.6,14.4,.455,6.0,6.7,.902,1.0,3.8,4.8,11.7,1.6,0.1,4.5,3.4,24.1,,114,112,skilesc01
309,Charles Smith,SF,25,LAC,74,74,2703,9.7,20.8,.469,0.0,0.1,.000,9.7,20.6,.472,6.8,8.6,.793,3.8,7.0,10.8,2.4,1.4,2.6,2.9,4.7,26.3,,110,105,smithch01
310,Charles Smith,PG,23,BOS,5,0,30,4.9,11.4,.429,0.0,0.0,,4.9,11.4,.429,4.9,8.1,.600,0.0,3.3,3.3,9.8,1.6,0.0,4.9,11.4,14.6,,94,110,smithch02
311,Clinton Smith,SG,27,WSB,5,0,45,2.2,4.4,.500,0.0,0.0,,2.2,4.4,.500,3.3,6.6,.500,2.2,2.2,4.4,4.4,1.1,0.0,1.1,3.3,7.7,,116,113,smithcl01
